,id_turma,discente,docente,unidade,nota,media_final,numero_total_faltas,aprovado,reposicao,reprovadoporfalta,semestre,docente_nome
1274688,40048,0.7007260464475267,0.0,0.0,0.3,0.5,0.3235294117647059,1.0,0.0,0.0,2019.2,ANDRE
1274689,40048,0.7007260464475267,0.0,0.5,0.8400000000000001,0.5,0.3235294117647059,1.0,0.0,0.0,2019.2,ANDRE
1274690,40048,0.7007260464475267,0.0,1.0,0.37,0.5,0.3235294117647059,1.0,0.0,0.0,2019.2,ANDRE
1274694,40048,0.30598415625659525,0.0,0.0,0.76,0.8099999999999999,0.35294117647058826,1.0,0.0,0.0,2019.2,ANDRE
1274695,40048,0.30598415625659525,0.0,0.5,0.9,0.8099999999999999,0.35294117647058826,1.0,0.0,0.0,2019.2,ANDRE
1274696,40048,0.30598415625659525,0.0,1.0,0.76,0.8099999999999999,0.35294117647058826,1.0,0.0,0.0,2019.2,ANDRE
1274697,40048,0.762210629674302,0.0,0.0,0.51,0.29,0.23529411764705882,0.0,0.0,0.0,2019.2,ANDRE
1274698,40048,0.762210629674302,0.0,0.5,0.19,0.29,0.23529411764705882,0.0,0.0,0.0,2019.2,ANDRE
1274699,40048,0.762210629674302,0.0,1.0,0.16,0.29,0.23529411764705882,0.0,0.0,0.0,2019.2,ANDRE
1274700,40048,0.790003225557703,0.0,0.0,0.64,0.5700000000000001,0.2647058823529412,1.0,0.0,0.0,2019.2,ANDRE
1274701,40048,0.790003225557703,0.0,0.5,0.42000000000000004,0.5700000000000001,0.2647058823529412,1.0,0.0,0.0,2019.2,ANDRE
1274702,40048,0.790003225557703,0.0,1.0,0.64,0.5700000000000001,0.2647058823529412,1.0,0.0,0.0,2019.2,ANDRE
1274703,40048,0.023694745005127544,0.0,0.0,0.99,0.85,0.35294117647058826,1.0,0.0,0.0,2019.2,ANDRE
1274704,40048,0.023694745005127544,0.0,0.5,0.96,0.85,0.35294117647058826,1.0,0.0,0.0,2019.2,ANDRE
1274705,40048,0.023694745005127544,0.0,1.0,0.61,0.85,0.35294117647058826,1.0,0.0,0.0,2019.2,ANDRE
1274706,40048,0.35876868824573876,0.0,0.0,0.35,0.15,0.3235294117647059,0.0,0.0,0.0,2019.2,ANDRE
1274707,40048,0.35876868824573876,0.0,0.5,0.09,0.15,0.3235294117647059,0.0,0.0,0.0,2019.2,ANDRE
1274708,40048,0.35876868824573876,0.0,1.0,0.0,0.15,0.3235294117647059,0.0,0.0,0.0,2019.2,ANDRE
1274709,40048,0.8671121957109531,0.0,0.0,0.73,0.77,0.3235294117647059,1.0,0.0,0.0,2019.2,ANDRE
1274710,40048,0.8671121957109531,0.0,1.0,0.8,0.77,0.3235294117647059,1.0,0.0,0.0,2019.2,ANDRE
1274711,40048,0.8671121957109531,0.0,0.5,0.78,0.77,0.3235294117647059,1.0,0.0,0.0,2019.2,ANDRE
1274712,40048,0.46827298909186305,0.0,0.0,0.9199999999999999,0.74,0.17647058823529413,1.0,0.0,0.0,2019.2,ANDRE
1274713,40048,0.46827298909186305,0.0,0.5,0.8300000000000001,0.74,0.17647058823529413,1.0,0.0,0.0,2019.2,ANDRE
1274714,40048,0.46827298909186305,0.0,1.0,0.48,0.74,0.17647058823529413,1.0,0.0,0.0,2019.2,ANDRE
1274715,40048,0.8675348852480645,0.0,0.0,0.52,0.51,0.17647058823529413,1.0,0.0,0.0,2019.2,ANDRE
1274716,40048,0.8675348852480645,0.0,0.5,0.32999999999999996,0.51,0.17647058823529413,1.0,0.0,0.0,2019.2,ANDRE
1274717,40048,0.8675348852480645,0.0,1.0,0.67,0.51,0.17647058823529413,1.0,0.0,0.0,2019.2,ANDRE
1274718,40048,0.5847393194858788,0.0,0.0,0.6599999999999999,0.5599999999999999,0.3235294117647059,1.0,0.0,0.0,2019.2,ANDRE
1274719,40048,0.5847393194858788,0.0,0.5,0.6799999999999999,0.5599999999999999,0.3235294117647059,1.0,0.0,0.0,2019.2,ANDRE
1274720,40048,0.5847393194858788,0.0,1.0,0.33999999999999997,0.5599999999999999,0.3235294117647059,1.0,0.0,0.0,2019.2,ANDRE
1274721,40048,0.06525469517703242,0.0,0.0,0.89,0.9099999999999999,0.14705882352941177,1.0,0.0,0.0,2019.2,ANDRE
1274722,40048,0.06525469517703242,0.0,0.5,0.9800000000000001,0.9099999999999999,0.14705882352941177,1.0,0.0,0.0,2019.2,ANDRE
1274723,40048,0.06525469517703242,0.0,1.0,0.86,0.9099999999999999,0.14705882352941177,1.0,0.0,0.0,2019.2,ANDRE
1274724,40048,0.7041198752649902,0.0,0.0,0.6599999999999999,0.6,0.08823529411764706,1.0,0.0,0.0,2019.2,ANDRE
1274725,40048,0.7041198752649902,0.0,0.5,0.63,0.6,0.08823529411764706,1.0,0.0,0.0,2019.2,ANDRE
1274726,40048,0.7041198752649902,0.0,1.0,0.52,0.6,0.08823529411764706,1.0,0.0,0.0,2019.2,ANDRE
1274727,40048,0.7618629244967096,0.0,0.0,0.8,0.85,0.20588235294117646,1.0,0.0,0.0,2019.2,ANDRE
1274728,40048,0.7618629244967096,0.0,0.5,0.93,0.85,0.20588235294117646,1.0,0.0,0.0,2019.2,ANDRE
1274729,40048,0.7618629244967096,0.0,1.0,0.8099999999999999,0.85,0.20588235294117646,1.0,0.0,0.0,2019.2,ANDRE
1274730,40048,0.5923491933287275,0.0,0.0,0.67,0.31,0.20588235294117646,0.0,0.0,0.0,2019.2,ANDRE
1274731,40048,0.5923491933287275,0.0,0.5,0.13,0.31,0.20588235294117646,0.0,0.0,0.0,2019.2,ANDRE
1274732,40048,0.5923491933287275,0.0,1.0,0.13999999999999999,0.31,0.20588235294117646,0.0,0.0,0.0,2019.2,ANDRE
1274739,40048,0.46700567677786115,0.0,0.0,1.0,1.0,0.20588235294117646,1.0,0.0,0.0,2019.2,ANDRE
1274740,40048,0.46700567677786115,0.0,0.5,1.0,1.0,0.20588235294117646,1.0,0.0,0.0,2019.2,ANDRE
1274741,40048,0.46700567677786115,0.0,1.0,1.0,1.0,0.20588235294117646,1.0,0.0,0.0,2019.2,ANDRE
1274745,40048,0.9240963257794927,0.0,0.0,0.6,0.7,0.14705882352941177,1.0,0.0,0.0,2019.2,ANDRE
1274746,40048,0.9240963257794927,0.0,0.5,0.75,0.7,0.14705882352941177,1.0,0.0,0.0,2019.2,ANDRE
1274747,40048,0.9240963257794927,0.0,1.0,0.75,0.7,0.14705882352941177,1.0,0.0,0.0,2019.2,ANDRE
1274748,40048,0.171267322498806,0.0,0.0,0.58,0.61,0.17647058823529413,1.0,0.0,0.0,2019.2,ANDRE
1274749,40048,0.171267322498806,0.0,0.5,0.5700000000000001,0.61,0.17647058823529413,1.0,0.0,0.0,2019.2,ANDRE
1274750,40048,0.171267322498806,0.0,1.0,0.6900000000000001,0.61,0.17647058823529413,1.0,0.0,0.0,2019.2,ANDRE
1274751,40048,0.395172838494913,0.0,0.0,0.58,0.58,0.35294117647058826,1.0,0.0,0.0,2019.2,ANDRE
1274752,40048,0.395172838494913,0.0,0.5,0.3,0.58,0.35294117647058826,1.0,0.0,0.0,2019.2,ANDRE
1274753,40048,0.395172838494913,0.0,1.0,0.3,0.58,0.35294117647058826,1.0,0.0,0.0,2019.2,ANDRE
1274754,40048,0.2558584127495112,0.0,0.0,0.24,0.21000000000000002,0.029411764705882353,0.0,0.0,0.0,2019.2,ANDRE
1274755,40048,0.2558584127495112,0.0,0.5,0.19,0.21000000000000002,0.029411764705882353,0.0,0.0,0.0,2019.2,ANDRE
1274756,40048,0.2558584127495112,0.0,1.0,0.2,0.21000000000000002,0.029411764705882353,0.0,0.0,0.0,2019.2,ANDRE
1274757,40048,0.6170581633085334,0.0,0.0,0.44000000000000006,0.41,0.17647058823529413,0.0,0.0,0.0,2019.2,ANDRE
1274758,40048,0.6170581633085334,0.0,0.5,0.58,0.41,0.17647058823529413,0.0,0.0,0.0,2019.2,ANDRE
1274759,40048,0.6170581633085334,0.0,1.0,0.22000000000000003,0.41,0.17647058823529413,0.0,0.0,0.0,2019.2,ANDRE
1274760,40048,0.24299059850819646,0.0,0.0,0.6799999999999999,0.6900000000000001,0.22058823529411764,1.0,0.0,0.0,2019.2,ANDRE
1274761,40048,0.24299059850819646,0.0,1.0,0.6599999999999999,0.6900000000000001,0.22058823529411764,1.0,0.0,0.0,2019.2,ANDRE
1274762,40048,0.24299059850819646,0.0,0.5,0.74,0.6900000000000001,0.22058823529411764,1.0,0.0,0.0,2019.2,ANDRE
1274763,40048,0.8682897103216848,0.0,0.0,0.54,0.5700000000000001,0.3235294117647059,1.0,0.0,0.0,2019.2,ANDRE
1274764,40048,0.8682897103216848,0.0,0.5,0.4,0.5700000000000001,0.3235294117647059,1.0,0.0,0.0,2019.2,ANDRE
1274765,40048,0.8682897103216848,0.0,1.0,0.77,0.5700000000000001,0.3235294117647059,1.0,0.0,0.0,2019.2,ANDRE
1274766,40048,0.9139537432618824,0.0,0.0,1.0,1.0,0.11764705882352941,1.0,0.0,0.0,2019.2,ANDRE
1274767,40048,0.9139537432618824,0.0,0.5,1.0,1.0,0.11764705882352941,1.0,0.0,0.0,2019.2,ANDRE
1274768,40048,0.9139537432618824,0.0,1.0,1.0,1.0,0.11764705882352941,1.0,0.0,0.0,2019.2,ANDRE
1274769,40048,0.24308262476760623,0.0,0.0,0.27,0.16999999999999998,0.0,0.0,0.0,0.0,2019.2,ANDRE
1274770,40048,0.24308262476760623,0.0,0.5,0.25,0.16999999999999998,0.0,0.0,0.0,0.0,2019.2,ANDRE
1274771,40048,0.24308262476760623,0.0,1.0,0.0,0.16999999999999998,0.0,0.0,0.0,0.0,2019.2,ANDRE
1274772,40048,0.6296038553900206,0.0,1.0,0.7,0.7,0.35294117647058826,1.0,0.0,0.0,2019.2,ANDRE
1274773,40048,0.6296038553900206,0.0,0.0,0.7,0.7,0.35294117647058826,1.0,0.0,0.0,2019.2,ANDRE
1274774,40048,0.6296038553900206,0.0,0.5,0.7,0.7,0.35294117647058826,1.0,0.0,0.0,2019.2,ANDRE
1274775,40048,0.3182059614844794,0.0,0.0,0.8300000000000001,0.7,0.2647058823529412,1.0,0.0,0.0,2019.2,ANDRE
1274776,40048,0.3182059614844794,0.0,0.5,0.74,0.7,0.2647058823529412,1.0,0.0,0.0,2019.2,ANDRE
1274777,40048,0.3182059614844794,0.0,1.0,0.52,0.7,0.2647058823529412,1.0,0.0,0.0,2019.2,ANDRE
1274778,40048,0.12909320847314792,0.0,0.0,0.51,0.73,0.35294117647058826,1.0,0.0,0.0,2019.2,ANDRE
1274779,40048,0.12909320847314792,0.0,0.5,0.9199999999999999,0.73,0.35294117647058826,1.0,0.0,0.0,2019.2,ANDRE
1274780,40048,0.12909320847314792,0.0,1.0,0.75,0.73,0.35294117647058826,1.0,0.0,0.0,2019.2,ANDRE
1274781,40048,0.4100967125802004,0.0,0.0,0.63,0.5,0.2647058823529412,1.0,0.0,0.0,2019.2,ANDRE
1274782,40048,0.4100967125802004,0.0,0.5,0.47000000000000003,0.5,0.2647058823529412,1.0,0.0,0.0,2019.2,ANDRE
1274783,40048,0.4100967125802004,0.0,1.0,0.4,0.5,0.2647058823529412,1.0,0.0,0.0,2019.2,ANDRE
1274784,40048,0.5343129225792438,0.0,0.0,0.36,0.53,0.08823529411764706,1.0,0.0,0.0,2019.2,ANDRE
1274785,40048,0.5343129225792438,0.0,0.5,0.8,0.53,0.08823529411764706,1.0,0.0,0.0,2019.2,ANDRE
1274786,40048,0.5343129225792438,0.0,1.0,0.43,0.53,0.08823529411764706,1.0,0.0,0.0,2019.2,ANDRE
1274787,40048,0.7309868338012512,0.0,0.0,0.5599999999999999,0.65,0.14705882352941177,1.0,0.0,0.0,2019.2,ANDRE
1274788,40048,0.7309868338012512,0.0,0.5,0.64,0.65,0.14705882352941177,1.0,0.0,0.0,2019.2,ANDRE
1274789,40048,0.7309868338012512,0.0,1.0,0.76,0.65,0.14705882352941177,1.0,0.0,0.0,2019.2,ANDRE
1366861,40050,0.06238486948733236,0.5714285714285714,1.0,0.4,0.3,0.0,0.0,0.0,0.0,2019.2,JULIO
