,id_turma,discente,unidade,nota,media_final,descricao,numero_total_faltas,disciplina,semestre
186,51702,46655c403c68095da86e55e9ebbd9e6b,2,9.2,9.2,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
187,51702,46655c403c68095da86e55e9ebbd9e6b,1,9.2,9.2,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
188,51702,46655c403c68095da86e55e9ebbd9e6b,3,9.2,9.2,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
189,51702,d000a499b7ca94d5cd15898813024374,3,5.2,5.4,APROVADO POR NOTA,8,PENSAMENTO COMPUTACIONAL,2020.1
190,51702,d000a499b7ca94d5cd15898813024374,1,6.2,5.4,APROVADO POR NOTA,8,PENSAMENTO COMPUTACIONAL,2020.1
191,51702,d000a499b7ca94d5cd15898813024374,2,4.9,5.4,APROVADO POR NOTA,8,PENSAMENTO COMPUTACIONAL,2020.1
192,51702,1f47987d971830f42f7a1df884b757ff,1,6.3,5.3,APROVADO POR NOTA,8,PENSAMENTO COMPUTACIONAL,2020.1
193,51702,1f47987d971830f42f7a1df884b757ff,2,4.6,5.3,APROVADO POR NOTA,8,PENSAMENTO COMPUTACIONAL,2020.1
194,51702,1f47987d971830f42f7a1df884b757ff,3,5.1,5.3,APROVADO POR NOTA,8,PENSAMENTO COMPUTACIONAL,2020.1
195,51702,5182544a4550425b33f0bc8b9ad3d934,1,9.7,9.9,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
196,51702,5182544a4550425b33f0bc8b9ad3d934,2,10.0,9.9,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
197,51702,5182544a4550425b33f0bc8b9ad3d934,3,10.0,9.9,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
198,51702,48244590c3dfe8d745ff4695ce080bcd,1,9.9,9.9,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
199,51702,48244590c3dfe8d745ff4695ce080bcd,2,9.9,9.9,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
200,51702,48244590c3dfe8d745ff4695ce080bcd,3,9.9,9.9,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
201,51702,d22fc5ba595d5decc38d4a01d54ba70f,1,3.3,1.1,REPROVADO POR MÉDIA E POR FALTAS,24,PENSAMENTO COMPUTACIONAL,2020.1
202,51702,d22fc5ba595d5decc38d4a01d54ba70f,3,0.0,1.1,REPROVADO POR MÉDIA E POR FALTAS,24,PENSAMENTO COMPUTACIONAL,2020.1
203,51702,d22fc5ba595d5decc38d4a01d54ba70f,2,0.0,1.1,REPROVADO POR MÉDIA E POR FALTAS,24,PENSAMENTO COMPUTACIONAL,2020.1
204,51702,3be613d0dfea64a63b9446f226c0763b,1,0.8,0.3,REPROVADO,12,PENSAMENTO COMPUTACIONAL,2020.1
205,51702,3be613d0dfea64a63b9446f226c0763b,2,0.0,0.3,REPROVADO,12,PENSAMENTO COMPUTACIONAL,2020.1
206,51702,3be613d0dfea64a63b9446f226c0763b,3,0.0,0.3,REPROVADO,12,PENSAMENTO COMPUTACIONAL,2020.1
207,51702,cd677a5c2977983e74926952ee149d6e,3,10.0,10.0,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
208,51702,cd677a5c2977983e74926952ee149d6e,1,10.0,10.0,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
209,51702,cd677a5c2977983e74926952ee149d6e,2,10.0,10.0,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
210,51702,6418f5c9732863640af75d2a5b1c9d25,1,7.6,9.1,APROVADO,14,PENSAMENTO COMPUTACIONAL,2020.1
211,51702,6418f5c9732863640af75d2a5b1c9d25,2,9.9,9.1,APROVADO,14,PENSAMENTO COMPUTACIONAL,2020.1
212,51702,6418f5c9732863640af75d2a5b1c9d25,3,9.9,9.1,APROVADO,14,PENSAMENTO COMPUTACIONAL,2020.1
213,51702,4fff30383d7571f1ab3c9172514208ec,1,7.2,8.1,APROVADO,4,PENSAMENTO COMPUTACIONAL,2020.1
214,51702,4fff30383d7571f1ab3c9172514208ec,2,8.8,8.1,APROVADO,4,PENSAMENTO COMPUTACIONAL,2020.1
215,51702,4fff30383d7571f1ab3c9172514208ec,3,8.2,8.1,APROVADO,4,PENSAMENTO COMPUTACIONAL,2020.1
216,51702,c5846a4a101ec5e6b2149ca392e4a9f4,3,5.2,5.6,APROVADO POR NOTA,2,PENSAMENTO COMPUTACIONAL,2020.1
217,51702,c5846a4a101ec5e6b2149ca392e4a9f4,1,7.1,5.6,APROVADO POR NOTA,2,PENSAMENTO COMPUTACIONAL,2020.1
218,51702,c5846a4a101ec5e6b2149ca392e4a9f4,2,4.6,5.6,APROVADO POR NOTA,2,PENSAMENTO COMPUTACIONAL,2020.1
219,51702,101dde7cba2fe9dcf95bfeca05c8cf9a,1,8.2,8.2,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
220,51702,101dde7cba2fe9dcf95bfeca05c8cf9a,2,8.2,8.2,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
221,51702,101dde7cba2fe9dcf95bfeca05c8cf9a,3,8.2,8.2,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
222,51702,ee3c3622f7043b9a9ebbd300caeb6043,1,9.6,9.3,APROVADO,4,PENSAMENTO COMPUTACIONAL,2020.1
223,51702,ee3c3622f7043b9a9ebbd300caeb6043,2,9.1,9.3,APROVADO,4,PENSAMENTO COMPUTACIONAL,2020.1
224,51702,ee3c3622f7043b9a9ebbd300caeb6043,3,9.3,9.3,APROVADO,4,PENSAMENTO COMPUTACIONAL,2020.1
225,51702,4c8332ba35270e0548bf96e140e06697,2,0.0,0.0,REPROVADO POR MÉDIA E POR FALTAS,54,PENSAMENTO COMPUTACIONAL,2020.1
226,51702,4c8332ba35270e0548bf96e140e06697,1,0.0,0.0,REPROVADO POR MÉDIA E POR FALTAS,54,PENSAMENTO COMPUTACIONAL,2020.1
227,51702,4c8332ba35270e0548bf96e140e06697,3,0.0,0.0,REPROVADO POR MÉDIA E POR FALTAS,54,PENSAMENTO COMPUTACIONAL,2020.1
228,51702,7283d95e71abc51bfc75198f65161e24,1,7.2,8.3,APROVADO,6,PENSAMENTO COMPUTACIONAL,2020.1
229,51702,7283d95e71abc51bfc75198f65161e24,2,9.1,8.3,APROVADO,6,PENSAMENTO COMPUTACIONAL,2020.1
230,51702,7283d95e71abc51bfc75198f65161e24,3,8.5,8.3,APROVADO,6,PENSAMENTO COMPUTACIONAL,2020.1
231,51702,822ac3a6669919090d9b6f6715950043,3,6.5,6.3,APROVADO POR NOTA,6,PENSAMENTO COMPUTACIONAL,2020.1
232,51702,822ac3a6669919090d9b6f6715950043,2,7.1,6.3,APROVADO POR NOTA,6,PENSAMENTO COMPUTACIONAL,2020.1
233,51702,822ac3a6669919090d9b6f6715950043,1,5.2,6.3,APROVADO POR NOTA,6,PENSAMENTO COMPUTACIONAL,2020.1
234,51702,07d3def860c9782050a44b9b237b2490,1,0.0,0.0,REPROVADO POR MÉDIA E POR FALTAS,50,PENSAMENTO COMPUTACIONAL,2020.1
235,51702,07d3def860c9782050a44b9b237b2490,2,0.0,0.0,REPROVADO POR MÉDIA E POR FALTAS,50,PENSAMENTO COMPUTACIONAL,2020.1
236,51702,07d3def860c9782050a44b9b237b2490,3,0.0,0.0,REPROVADO POR MÉDIA E POR FALTAS,50,PENSAMENTO COMPUTACIONAL,2020.1
237,51702,63df50e61ebad8e3d17a61e4a200b905,1,1.0,1.9,REPROVADO,10,PENSAMENTO COMPUTACIONAL,2020.1
238,51702,63df50e61ebad8e3d17a61e4a200b905,2,2.4,1.9,REPROVADO,10,PENSAMENTO COMPUTACIONAL,2020.1
239,51702,63df50e61ebad8e3d17a61e4a200b905,3,2.2,1.9,REPROVADO,10,PENSAMENTO COMPUTACIONAL,2020.1
240,51702,dd3a227e9386c4ee3000e8f011a5e386,1,0.0,0.0,REPROVADO POR MÉDIA E POR FALTAS,50,PENSAMENTO COMPUTACIONAL,2020.1
241,51702,dd3a227e9386c4ee3000e8f011a5e386,2,0.0,0.0,REPROVADO POR MÉDIA E POR FALTAS,50,PENSAMENTO COMPUTACIONAL,2020.1
242,51702,dd3a227e9386c4ee3000e8f011a5e386,3,0.0,0.0,REPROVADO POR MÉDIA E POR FALTAS,50,PENSAMENTO COMPUTACIONAL,2020.1
243,51702,f7c922e7953f1a0956e8e381c082e26d,1,0.0,0.0,REPROVADO POR MÉDIA E POR FALTAS,48,PENSAMENTO COMPUTACIONAL,2020.1
244,51702,f7c922e7953f1a0956e8e381c082e26d,2,0.0,0.0,REPROVADO POR MÉDIA E POR FALTAS,48,PENSAMENTO COMPUTACIONAL,2020.1
245,51702,f7c922e7953f1a0956e8e381c082e26d,3,0.0,0.0,REPROVADO POR MÉDIA E POR FALTAS,48,PENSAMENTO COMPUTACIONAL,2020.1
246,51702,a0710ace7603ebd9f4406bf3c8573257,2,8.4,8.6,APROVADO,6,PENSAMENTO COMPUTACIONAL,2020.1
247,51702,a0710ace7603ebd9f4406bf3c8573257,3,8.6,8.6,APROVADO,6,PENSAMENTO COMPUTACIONAL,2020.1
248,51702,a0710ace7603ebd9f4406bf3c8573257,1,8.8,8.6,APROVADO,6,PENSAMENTO COMPUTACIONAL,2020.1
249,51702,9474adf50aa9fddb9b4090f4ad193d75,1,2.7,0.9,REPROVADO POR MÉDIA E POR FALTAS,40,PENSAMENTO COMPUTACIONAL,2020.1
250,51702,9474adf50aa9fddb9b4090f4ad193d75,2,0.0,0.9,REPROVADO POR MÉDIA E POR FALTAS,40,PENSAMENTO COMPUTACIONAL,2020.1
251,51702,9474adf50aa9fddb9b4090f4ad193d75,3,0.0,0.9,REPROVADO POR MÉDIA E POR FALTAS,40,PENSAMENTO COMPUTACIONAL,2020.1
252,51702,ea422d829ecde091fd79f9e913214fa4,1,2.9,1.0,REPROVADO POR MÉDIA E POR FALTAS,30,PENSAMENTO COMPUTACIONAL,2020.1
253,51702,ea422d829ecde091fd79f9e913214fa4,2,0.0,1.0,REPROVADO POR MÉDIA E POR FALTAS,30,PENSAMENTO COMPUTACIONAL,2020.1
254,51702,ea422d829ecde091fd79f9e913214fa4,3,0.0,1.0,REPROVADO POR MÉDIA E POR FALTAS,30,PENSAMENTO COMPUTACIONAL,2020.1
255,51702,d2de3611b78fda7b6d0f34c2a661e6db,3,5.4,5.2,APROVADO POR NOTA,6,PENSAMENTO COMPUTACIONAL,2020.1
256,51702,d2de3611b78fda7b6d0f34c2a661e6db,1,4.6,5.2,APROVADO POR NOTA,6,PENSAMENTO COMPUTACIONAL,2020.1
257,51702,d2de3611b78fda7b6d0f34c2a661e6db,2,5.6,5.2,APROVADO POR NOTA,6,PENSAMENTO COMPUTACIONAL,2020.1
258,51702,fd1f251486cdbcfe87d1c106da976e0e,1,9.2,9.6,APROVADO,2,PENSAMENTO COMPUTACIONAL,2020.1
259,51702,fd1f251486cdbcfe87d1c106da976e0e,2,9.9,9.6,APROVADO,2,PENSAMENTO COMPUTACIONAL,2020.1
260,51702,fd1f251486cdbcfe87d1c106da976e0e,3,9.6,9.6,APROVADO,2,PENSAMENTO COMPUTACIONAL,2020.1
261,51702,25809ed9abd3fd21febf851bb2ed8489,1,4.0,5.0,APROVADO POR NOTA,4,PENSAMENTO COMPUTACIONAL,2020.1
262,51702,25809ed9abd3fd21febf851bb2ed8489,2,5.7,5.0,APROVADO POR NOTA,4,PENSAMENTO COMPUTACIONAL,2020.1
263,51702,25809ed9abd3fd21febf851bb2ed8489,3,5.2,5.0,APROVADO POR NOTA,4,PENSAMENTO COMPUTACIONAL,2020.1
264,51702,1bf83061d38975d5ad58ea31a6865ef1,1,9.9,8.8,APROVADO,2,PENSAMENTO COMPUTACIONAL,2020.1
265,51702,1bf83061d38975d5ad58ea31a6865ef1,3,8.5,8.8,APROVADO,2,PENSAMENTO COMPUTACIONAL,2020.1
266,51702,1bf83061d38975d5ad58ea31a6865ef1,2,8.1,8.8,APROVADO,2,PENSAMENTO COMPUTACIONAL,2020.1
267,51698,23a6208adcb57e82a6b62d1f98794cc3,2,6.3,6.4,APROVADO POR NOTA,2,PENSAMENTO COMPUTACIONAL,2020.1
268,51698,23a6208adcb57e82a6b62d1f98794cc3,3,9.3,6.4,APROVADO POR NOTA,2,PENSAMENTO COMPUTACIONAL,2020.1
269,51698,23a6208adcb57e82a6b62d1f98794cc3,1,3.5,6.4,APROVADO POR NOTA,2,PENSAMENTO COMPUTACIONAL,2020.1
270,51698,4aaae07b791cc90c121d65424ccd99ef,3,7.7,7.9,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
271,51698,4aaae07b791cc90c121d65424ccd99ef,1,6.5,7.9,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
272,51698,4aaae07b791cc90c121d65424ccd99ef,2,9.6,7.9,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
273,51698,7f56c7599db7eaf31b1f79020f66c3df,2,1.0,6.5,APROVADO POR NOTA,18,PENSAMENTO COMPUTACIONAL,2020.1
274,51698,7f56c7599db7eaf31b1f79020f66c3df,3,6.0,6.5,APROVADO POR NOTA,18,PENSAMENTO COMPUTACIONAL,2020.1
275,51698,7f56c7599db7eaf31b1f79020f66c3df,1,9.4,6.5,APROVADO POR NOTA,18,PENSAMENTO COMPUTACIONAL,2020.1
276,51698,4edca602d691176452c194f3cd4e2e2f,3,8.0,8.2,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
277,51698,4edca602d691176452c194f3cd4e2e2f,1,6.7,8.2,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
278,51698,4edca602d691176452c194f3cd4e2e2f,2,10.0,8.2,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
279,51698,2ec0c6eaddf32875a31fa69703d4450c,2,9.0,9.1,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
280,51698,2ec0c6eaddf32875a31fa69703d4450c,3,8.8,9.1,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
281,51698,2ec0c6eaddf32875a31fa69703d4450c,1,9.4,9.1,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
282,51698,29b4be4a293d9a96bba022adbea455f1,1,7.8,9.0,APROVADO,2,PENSAMENTO COMPUTACIONAL,2020.1
283,51698,29b4be4a293d9a96bba022adbea455f1,2,9.5,9.0,APROVADO,2,PENSAMENTO COMPUTACIONAL,2020.1
284,51698,29b4be4a293d9a96bba022adbea455f1,3,9.8,9.0,APROVADO,2,PENSAMENTO COMPUTACIONAL,2020.1
285,51698,9bd3acbd12d5b35913fdbe21328c96cb,1,8.1,9.1,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
286,51698,9bd3acbd12d5b35913fdbe21328c96cb,2,9.4,9.1,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
287,51698,9bd3acbd12d5b35913fdbe21328c96cb,3,9.8,9.1,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
288,51698,c71010a75ec4bac4d1df216625c18355,3,8.1,5.7,APROVADO POR NOTA,4,PENSAMENTO COMPUTACIONAL,2020.1
289,51698,c71010a75ec4bac4d1df216625c18355,1,4.4,5.7,APROVADO POR NOTA,4,PENSAMENTO COMPUTACIONAL,2020.1
290,51698,c71010a75ec4bac4d1df216625c18355,2,4.6,5.7,APROVADO POR NOTA,4,PENSAMENTO COMPUTACIONAL,2020.1
291,51698,d30b726b6d4e11ab39436e72202cfe7f,1,2.8,6.5,APROVADO POR NOTA,18,PENSAMENTO COMPUTACIONAL,2020.1
292,51698,d30b726b6d4e11ab39436e72202cfe7f,2,4.2,6.5,APROVADO POR NOTA,18,PENSAMENTO COMPUTACIONAL,2020.1
293,51698,d30b726b6d4e11ab39436e72202cfe7f,3,6.2,6.5,APROVADO POR NOTA,18,PENSAMENTO COMPUTACIONAL,2020.1
294,51698,1cc1439df823c48be85393eddf713a9b,1,0.0,0.0,REPROVADO POR MÉDIA E POR FALTAS,40,PENSAMENTO COMPUTACIONAL,2020.1
295,51698,1cc1439df823c48be85393eddf713a9b,2,0.0,0.0,REPROVADO POR MÉDIA E POR FALTAS,40,PENSAMENTO COMPUTACIONAL,2020.1
296,51698,1cc1439df823c48be85393eddf713a9b,3,0.0,0.0,REPROVADO POR MÉDIA E POR FALTAS,40,PENSAMENTO COMPUTACIONAL,2020.1
297,51698,e9580c34abdba5260a8fe056f0a4f0ab,2,5.0,4.8,CANCELADO,14,PENSAMENTO COMPUTACIONAL,2020.1
298,51698,e9580c34abdba5260a8fe056f0a4f0ab,1,4.3,4.8,CANCELADO,14,PENSAMENTO COMPUTACIONAL,2020.1
299,51698,e9580c34abdba5260a8fe056f0a4f0ab,3,5.0,4.8,CANCELADO,14,PENSAMENTO COMPUTACIONAL,2020.1
300,51698,c6e43c55b53b78d1d041bc25ff254997,1,7.2,6.2,APROVADO POR NOTA,8,PENSAMENTO COMPUTACIONAL,2020.1
301,51698,c6e43c55b53b78d1d041bc25ff254997,2,6.8,6.2,APROVADO POR NOTA,8,PENSAMENTO COMPUTACIONAL,2020.1
302,51698,c6e43c55b53b78d1d041bc25ff254997,3,4.6,6.2,APROVADO POR NOTA,8,PENSAMENTO COMPUTACIONAL,2020.1
303,51698,ec385e15ed3b666ba2dc49d3e5fa5470,2,10.0,7.9,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
304,51698,ec385e15ed3b666ba2dc49d3e5fa5470,3,7.2,7.9,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
305,51698,ec385e15ed3b666ba2dc49d3e5fa5470,1,6.5,7.9,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
306,51698,1c27a0a705f91c9495e3af80e586080c,1,8.0,9.2,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
307,51698,1c27a0a705f91c9495e3af80e586080c,2,9.7,9.2,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
308,51698,1c27a0a705f91c9495e3af80e586080c,3,10.0,9.2,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
309,51698,789833d397b5f48503b54bfd6df0dfdd,1,7.4,7.4,APROVADO,2,PENSAMENTO COMPUTACIONAL,2020.1
310,51698,789833d397b5f48503b54bfd6df0dfdd,2,7.7,7.4,APROVADO,2,PENSAMENTO COMPUTACIONAL,2020.1
311,51698,789833d397b5f48503b54bfd6df0dfdd,3,7.2,7.4,APROVADO,2,PENSAMENTO COMPUTACIONAL,2020.1
312,51698,f0d9c3fe211987dd5dbdb097516cc1a3,1,6.9,8.2,APROVADO,2,PENSAMENTO COMPUTACIONAL,2020.1
313,51698,f0d9c3fe211987dd5dbdb097516cc1a3,2,10.0,8.2,APROVADO,2,PENSAMENTO COMPUTACIONAL,2020.1
314,51698,f0d9c3fe211987dd5dbdb097516cc1a3,3,7.8,8.2,APROVADO,2,PENSAMENTO COMPUTACIONAL,2020.1
315,51698,c1a9a719b8a45d3ae5dddafab95af154,1,8.4,9.3,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
316,51698,c1a9a719b8a45d3ae5dddafab95af154,2,9.5,9.3,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
317,51698,c1a9a719b8a45d3ae5dddafab95af154,3,10.0,9.3,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
318,51698,1eb6afdf65a6763f47c35d65899e3b2d,1,7.3,7.0,APROVADO,16,PENSAMENTO COMPUTACIONAL,2020.1
319,51698,1eb6afdf65a6763f47c35d65899e3b2d,2,4.7,7.0,APROVADO,16,PENSAMENTO COMPUTACIONAL,2020.1
320,51698,1eb6afdf65a6763f47c35d65899e3b2d,3,8.9,7.0,APROVADO,16,PENSAMENTO COMPUTACIONAL,2020.1
321,51698,3fde018af81ba7dd849ecaf68d732104,1,9.0,7.7,APROVADO,6,PENSAMENTO COMPUTACIONAL,2020.1
322,51698,3fde018af81ba7dd849ecaf68d732104,2,8.1,7.7,APROVADO,6,PENSAMENTO COMPUTACIONAL,2020.1
323,51698,3fde018af81ba7dd849ecaf68d732104,3,6.0,7.7,APROVADO,6,PENSAMENTO COMPUTACIONAL,2020.1
324,51698,337342ce56b54cd56329f86420c213db,1,8.1,8.7,APROVADO,2,PENSAMENTO COMPUTACIONAL,2020.1
325,51698,337342ce56b54cd56329f86420c213db,2,7.9,8.7,APROVADO,2,PENSAMENTO COMPUTACIONAL,2020.1
326,51698,337342ce56b54cd56329f86420c213db,3,10.0,8.7,APROVADO,2,PENSAMENTO COMPUTACIONAL,2020.1
327,51698,ffb441233bb2cc84a5114b8a2997f876,3,5.0,5.4,APROVADO POR NOTA,18,PENSAMENTO COMPUTACIONAL,2020.1
328,51698,ffb441233bb2cc84a5114b8a2997f876,1,5.3,5.4,APROVADO POR NOTA,18,PENSAMENTO COMPUTACIONAL,2020.1
329,51698,ffb441233bb2cc84a5114b8a2997f876,2,5.9,5.4,APROVADO POR NOTA,18,PENSAMENTO COMPUTACIONAL,2020.1
330,51698,57d877db676dc82cdcab9cdf8e1295cc,3,10.0,9.9,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
331,51698,57d877db676dc82cdcab9cdf8e1295cc,1,9.8,9.9,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
332,51698,57d877db676dc82cdcab9cdf8e1295cc,2,10.0,9.9,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
333,51698,3e4272853aefd5eef9ea4cbc4dddf7b9,1,5.9,7.4,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
334,51698,3e4272853aefd5eef9ea4cbc4dddf7b9,2,7.5,7.4,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
335,51698,3e4272853aefd5eef9ea4cbc4dddf7b9,3,8.8,7.4,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
336,51698,4b57f8653531060be0c4b8b650490148,1,2.1,0.7,REPROVADO POR MÉDIA E POR FALTAS,33,PENSAMENTO COMPUTACIONAL,2020.1
337,51698,4b57f8653531060be0c4b8b650490148,2,0.0,0.7,REPROVADO POR MÉDIA E POR FALTAS,33,PENSAMENTO COMPUTACIONAL,2020.1
338,51698,4b57f8653531060be0c4b8b650490148,3,0.0,0.7,REPROVADO POR MÉDIA E POR FALTAS,33,PENSAMENTO COMPUTACIONAL,2020.1
339,51698,cae32ba916d1fc307ab586f54c3251fb,1,5.9,6.0,APROVADO POR NOTA,6,PENSAMENTO COMPUTACIONAL,2020.1
340,51698,cae32ba916d1fc307ab586f54c3251fb,2,4.3,6.0,APROVADO POR NOTA,6,PENSAMENTO COMPUTACIONAL,2020.1
341,51698,cae32ba916d1fc307ab586f54c3251fb,3,7.7,6.0,APROVADO POR NOTA,6,PENSAMENTO COMPUTACIONAL,2020.1
342,51698,f8bb67a021dc4a124a4a19ce69afafa8,1,6.4,2.7,REPROVADO,16,PENSAMENTO COMPUTACIONAL,2020.1
343,51698,f8bb67a021dc4a124a4a19ce69afafa8,2,1.6,2.7,REPROVADO,16,PENSAMENTO COMPUTACIONAL,2020.1
344,51698,f8bb67a021dc4a124a4a19ce69afafa8,3,0.0,2.7,REPROVADO,16,PENSAMENTO COMPUTACIONAL,2020.1
345,51698,955b0a5b790aa08ce51f891158e801db,3,6.3,6.0,APROVADO POR NOTA,8,PENSAMENTO COMPUTACIONAL,2020.1
346,51698,955b0a5b790aa08ce51f891158e801db,1,7.2,6.0,APROVADO POR NOTA,8,PENSAMENTO COMPUTACIONAL,2020.1
347,51698,955b0a5b790aa08ce51f891158e801db,2,4.5,6.0,APROVADO POR NOTA,8,PENSAMENTO COMPUTACIONAL,2020.1
348,51698,ff27167c2cdd8a5ec6eaa1e9ff3b9416,1,9.8,9.1,APROVADO,6,PENSAMENTO COMPUTACIONAL,2020.1
349,51698,ff27167c2cdd8a5ec6eaa1e9ff3b9416,3,7.8,9.1,APROVADO,6,PENSAMENTO COMPUTACIONAL,2020.1
350,51698,ff27167c2cdd8a5ec6eaa1e9ff3b9416,2,9.7,9.1,APROVADO,6,PENSAMENTO COMPUTACIONAL,2020.1
351,51698,2993a079a0ba64943ffacbb9cc80e002,1,8.5,9.5,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
352,51698,2993a079a0ba64943ffacbb9cc80e002,2,10.0,9.5,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
353,51698,2993a079a0ba64943ffacbb9cc80e002,3,10.0,9.5,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
354,51698,2f30a097cd9257243d20473fca563ca9,2,8.6,8.4,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
355,51698,2f30a097cd9257243d20473fca563ca9,3,9.2,8.4,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
356,51698,2f30a097cd9257243d20473fca563ca9,1,7.5,8.4,APROVADO,0,PENSAMENTO COMPUTACIONAL,2020.1
357,51698,ad5652f6412f70fa722235dc518b1b96,3,0.0,1.4,REPROVADO POR MÉDIA E POR FALTAS,22,PENSAMENTO COMPUTACIONAL,2020.1
358,51698,ad5652f6412f70fa722235dc518b1b96,1,3.0,1.4,REPROVADO POR MÉDIA E POR FALTAS,22,PENSAMENTO COMPUTACIONAL,2020.1
359,51698,ad5652f6412f70fa722235dc518b1b96,2,1.2,1.4,REPROVADO POR MÉDIA E POR FALTAS,22,PENSAMENTO COMPUTACIONAL,2020.1
360,51698,c487229c2619882638e85add4ba7454d,1,7.9,2.6,REPROVADO POR MÉDIA E POR FALTAS,24,PENSAMENTO COMPUTACIONAL,2020.1
361,51698,c487229c2619882638e85add4ba7454d,2,0.0,2.6,REPROVADO POR MÉDIA E POR FALTAS,24,PENSAMENTO COMPUTACIONAL,2020.1
362,51698,c487229c2619882638e85add4ba7454d,3,0.0,2.6,REPROVADO POR MÉDIA E POR FALTAS,24,PENSAMENTO COMPUTACIONAL,2020.1
363,51698,d10ea9b3f442c2d8cb4a4346f1ad9d84,1,4.8,1.6,REPROVADO POR MÉDIA E POR FALTAS,26,PENSAMENTO COMPUTACIONAL,2020.1
364,51698,d10ea9b3f442c2d8cb4a4346f1ad9d84,2,0.0,1.6,REPROVADO POR MÉDIA E POR FALTAS,26,PENSAMENTO COMPUTACIONAL,2020.1
365,51698,d10ea9b3f442c2d8cb4a4346f1ad9d84,3,0.0,1.6,REPROVADO POR MÉDIA E POR FALTAS,26,PENSAMENTO COMPUTACIONAL,2020.1
366,51698,6ffb795f81d43addb1c46f664095dc0b,1,6.1,2.5,REPROVADO POR MÉDIA E POR FALTAS,22,PENSAMENTO COMPUTACIONAL,2020.1
367,51698,6ffb795f81d43addb1c46f664095dc0b,2,1.4,2.5,REPROVADO POR MÉDIA E POR FALTAS,22,PENSAMENTO COMPUTACIONAL,2020.1
368,51698,6ffb795f81d43addb1c46f664095dc0b,3,0.0,2.5,REPROVADO POR MÉDIA E POR FALTAS,22,PENSAMENTO COMPUTACIONAL,2020.1
369,51698,1f9b473e74197337d9edc1e3cf8f3454,1,2.7,0.9,REPROVADO POR MÉDIA E POR FALTAS,26,PENSAMENTO COMPUTACIONAL,2020.1
370,51698,1f9b473e74197337d9edc1e3cf8f3454,2,0.0,0.9,REPROVADO POR MÉDIA E POR FALTAS,26,PENSAMENTO COMPUTACIONAL,2020.1
371,51698,1f9b473e74197337d9edc1e3cf8f3454,3,0.0,0.9,REPROVADO POR MÉDIA E POR FALTAS,26,PENSAMENTO COMPUTACIONAL,2020.1
372,51698,4700630f4ed5e4a0495d4a3dc9144093,1,0.0,0.0,REPROVADO POR MÉDIA E POR FALTAS,54,PENSAMENTO COMPUTACIONAL,2020.1
